id,city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
257, الرياض,   حي الملقا ,شمال,200,0,5,5,2,1,0,0,0,0,1,0,0,1,0,1,1,0,0,120000
258, الرياض,   حي الرمال ,شمال,270,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3200
259, الرياض,   حي العارض ,جنوب,300,0,4,5,4,1,1,0,1,0,1,1,0,1,0,0,1,0,0,100000
260, الرياض,   حي القادسية ,جنوب,372,0,5,4,3,1,1,1,1,0,0,0,0,1,0,0,1,0,1,60000
261, الرياض,   حي القادسية ,جنوب,372,0,7,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,60000
262, الرياض,   حي العارض ,شرق,300,3,5,5,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,100000
263, الرياض,   حي الجزيرة ,شرق,483,12,5,5,3,1,1,1,1,1,1,0,0,1,1,0,1,0,0,85000
264, الرياض,   حي عرقة ,شرق,227,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55000
265, الرياض,   حي العليا ,شمال,300,15,4,4,2,1,1,1,1,0,1,0,1,1,0,1,1,0,0,130000
266, الرياض,   حي المنار ,غرب,450,35,3,3,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,65000
267, الرياض,   حي العزيزية ,شرق,282,9,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,55000
268, الرياض,   حي المعيزلة ,غرب,400,5,5,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,45000
269, الرياض,   حي العليا ,شمال شرقي,230,0,5,5,2,1,1,0,1,0,1,0,1,0,0,1,1,0,0,120000
270, الرياض,   حي ظهرة لبن ,شرق,450,0,7,5,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,60000
271, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
273, الرياض,   حي طويق ,شمال,260,0,6,5,3,0,1,0,1,0,0,1,0,1,0,0,1,0,1,5000
274, الرياض,   حي الرمال ,شمال شرقي,202,0,4,4,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,40000
276, الرياض,   حي الرمال ,جنوب,324,0,5,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,70000
279, الرياض,   حي الرمال ,شمال,300,0,4,5,2,1,1,0,0,0,1,1,0,1,0,0,1,0,1,55000
280, الرياض,   حي غرناطة ,شرق,330,21,7,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,80000
283, الرياض,   حي طويق ,شمال,300,0,6,4,2,1,1,0,1,0,1,1,1,1,0,1,1,0,1,33000
284, الرياض,   حي الرمال ,شمال شرقي,265,2,4,5,3,1,1,0,0,0,1,1,0,1,0,0,1,0,1,45000
285, الرياض,   حي طويق ,جنوب,300,0,6,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,55000
286, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
287, الرياض,   حي القادسية ,جنوب,370,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
288, الرياض,   حي المونسية ,جنوب,200,3,5,4,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,60000
289, الرياض,   حي الربوة ,غرب,200,7,3,5,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,100000
290, الرياض,   حي العارض ,جنوب,370,0,5,5,3,1,1,0,1,0,1,1,0,1,0,0,1,0,0,120000
291, الرياض,   حي العريجاء الوسطى ,شرق,400,20,7,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,30000
292, الرياض,   حي الدار البيضاء ,شمال غربي,325,7,5,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,53000
293, الرياض,   حي العليا ,شرق,500,30,5,4,2,1,1,1,1,0,1,1,1,1,0,0,1,0,0,80000
294, الرياض,   حي الفيحاء ,غرب,500,15,4,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55000
295, الرياض,   حي الملقا ,جنوب,375,2,5,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
296, الرياض,   حي العارض ,شمال,260,5,5,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,120000
297, الرياض,   حي المصيف ,شمال,550,27,7,5,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,70000
298, الرياض,   حي الهدا ,شرق,227,0,5,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,55000
299, الرياض,   حي الرمال ,شمال غربي,345,0,4,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,45000
301, الرياض,   حي العارض ,شرق,300,0,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,1,130000
302, الرياض,   حي الشهداء ,شمال,300,10,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
303, الرياض,   حي السويدي ,جنوب,500,36,7,4,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,40000
305, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
306, الرياض,   حي الرمال ,جنوب,250,3,4,5,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,45000
307, الرياض,   حي الرمال ,جنوب,216,0,5,4,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,43000
308, الرياض,   حي الندى ,شمال شرقي,270,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6000
309, الرياض,   حي القادسية ,جنوب,372,0,4,4,3,1,1,1,1,0,0,0,0,1,0,0,1,0,1,58000
310, الرياض,   حي الرمال ,شمال,265,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,46000
311, الرياض,   حي الرمال ,غرب,222,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,60000
312, الرياض,   حي النفل ,جنوب,250,8,6,4,2,1,1,1,0,0,1,1,1,1,0,0,1,0,0,100000
313, الرياض,   حي الرمال ,شمال,300,0,7,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,46000
314, الرياض,   حي ام الحمام الشرقي ,جنوب,400,25,7,5,2,1,1,0,0,1,1,1,0,1,0,0,1,0,0,65000
315, الرياض,   حي السليمانية ,شمال غربي,312,20,5,4,2,1,1,1,1,0,1,0,0,1,0,1,0,0,0,65000
316, الرياض,   حي النرجس ,شرق,220,0,3,4,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,80000
318, الرياض,   حي الروضة ,شرق,450,30,6,5,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,50000
319, الرياض,   حي الرمال ,شمال,300,0,4,5,2,0,1,0,1,0,0,1,0,1,0,0,1,0,1,45000
320, الرياض,   حي التعاون ,شرق,250,12,5,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,90000
321, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
323, الرياض,   حي طويق ,غرب,390,2,4,4,3,1,0,1,1,0,0,0,0,1,0,0,1,0,1,35000
324, الرياض,   حي الخليج ,جنوب,525,16,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50000
325, الرياض,   حي القيروان ,جنوب شرقي,337,3,4,3,2,1,1,0,1,0,1,1,0,1,0,0,1,1,0,140000
327, الرياض,   حي ظهرة البديعة ,شرق,570,29,7,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,60000
328, الرياض,   حي السليمانية ,شمال غربي,320,10,3,4,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,90000
329, الرياض,   حي ظهرة لبن ,شرق,450,0,5,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,60000
330, الرياض,   حي النخيل ,شرق,300,6,4,5,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,120000
332, الرياض,   حي الصحافة ,غرب,325,8,4,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,90000
333, الرياض,   حي المونسية ,جنوب,312,0,7,5,2,1,1,1,1,0,0,1,0,1,0,0,1,1,1,90000
334, الرياض,   حي الدار البيضاء ,غرب,300,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000
335, الرياض,   حي حطين ,جنوب,263,3,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,160000
336, الرياض,   حي الملقا ,جنوب,200,2,5,5,2,1,1,0,1,0,1,1,0,1,0,1,1,0,0,90000
337, الرياض,   حي النفل ,جنوب,250,8,5,4,2,1,1,1,0,0,1,0,1,1,0,0,1,0,0,100000
338, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
339, الرياض,   حي طويق ,غرب,375,2,5,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1,38000
340, الرياض,   حي العارض ,شمال,326,0,4,5,3,1,1,1,1,0,1,1,0,1,0,0,1,0,0,140000
341, الرياض,   حي النرجس ,غرب,372,0,3,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,160000
342, الرياض,   حي النخيل ,جنوب شرقي,420,15,5,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,140000
343, الرياض,   حي الشرق ,شمال شرقي,300,0,6,4,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,50000
344, الرياض,   حي الرمال ,شمال,300,0,5,5,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,45000
345, الرياض,   حي الياسمين ,شمال,300,3,4,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,110000
346, الرياض,   حي الرمال ,شمال,300,0,5,4,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,45000
348, الرياض,   حي ظهرة البديعة ,شرق,300,10,7,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,39000
349, الرياض,   حي الجنادرية ,شمال,240,0,4,5,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,33000
350, الرياض,   حي الربوة ,غرب,200,2,7,5,2,1,1,0,1,0,1,0,0,1,0,0,1,0,0,85000
351, الرياض,   حي جرير ,جنوب غربي,550,33,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,120000
352, الرياض,   حي ظهرة لبن ,شرق,320,3,4,4,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,47000
353, الرياض,   حي الجنادرية ,جنوب,276,0,2,4,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,27000
354, الرياض,   حي حطين ,غرب,250,5,5,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000
355, الرياض,   حي الياسمين ,غرب,400,5,5,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,90000
358, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
359, الرياض,   حي الملقا ,4 شوارع,300,2,4,4,2,1,1,1,1,1,1,0,1,1,0,0,1,0,0,140000
360, الرياض,   حي قرطبة ,شرق,200,3,5,5,3,1,1,0,1,0,1,0,0,1,0,1,1,0,0,75000
361, الرياض,   حي ظهرة لبن ,شمال,200,5,7,5,2,1,1,0,1,0,0,0,0,0,0,1,1,1,0,40000
362, الرياض,   حي طويق ,شرق,350,0,5,5,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,38000
363, الرياض,   حي طويق ,جنوب شرقي,300,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,36000
364, الرياض,   حي طويق ,شمال,350,0,7,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,1,55000
365, الرياض,   حي العارض ,شرق,200,0,6,5,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,130000
366, الرياض,   حي العليا ,جنوب,520,25,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000
367, الرياض,   حي ظهرة لبن ,شرق,450,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60000
368, الرياض,   حي الربيع ,شمال,500,10,4,5,3,1,1,0,1,0,1,1,0,1,0,0,0,0,0,110000
369, الرياض,   حي المهدية ,شمال,200,2,4,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,42000
370, الرياض,   حي النرجس ,جنوب,375,0,5,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,140000
371, الرياض,   حي ظهرة لبن ,شرق,450,2,7,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
372, الرياض,   حي الازدهار ,جنوب,375,8,6,5,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,95000
373, الرياض,   حي الملقا ,جنوب,375,2,5,5,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
374, الرياض,   حي طويق ,شمال,300,0,7,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,35000
375, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
376, الرياض,   حي الملقا ,جنوب,375,2,5,5,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,130000
377, الرياض,   حي العارض ,جنوب,230,0,5,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,70000
378, الرياض,   حي غرناطة ,غرب,350,20,5,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,0,50000
379, الرياض,   حي القيروان ,شمال شرقي,400,0,4,5,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,140000
380, الرياض,   حي الرمال ,غرب,206,0,4,4,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,55000
381, الرياض,   حي العليا ,جنوب,520,25,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000
382, الرياض,   حي عرقة ,جنوب شرقي,200,11,6,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000
383, الرياض,   حي الرمال ,جنوب,325,0,4,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,55000
384, الرياض,   حي السعادة ,شمال,420,0,6,5,3,0,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
385, الرياض,   حي الرمال ,شرق,375,2,4,5,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,50000
386, الرياض,   حي الرمال ,شرق,350,0,5,4,2,1,1,0,1,0,0,1,0,0,0,0,1,0,0,60000
387, الرياض,   حي الرمال ,شمال,350,0,7,4,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,40000
388, الرياض,   حي المنار ,غرب,300,10,7,5,2,1,1,0,1,0,1,0,0,1,0,1,1,0,0,60000
390, الرياض,   حي اليرموك ,شمال,300,11,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,65000
391, الرياض,   حي العليا ,شمال شرقي,280,8,4,5,2,1,1,0,1,0,1,0,0,0,0,1,1,0,0,80000
392, الرياض,   حي القادسية ,غرب,250,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,50000
393, الرياض,   حي الشهداء ,شرق,350,11,4,4,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,65000
394, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
395, الرياض,   حي الرمال ,غرب,298,0,4,4,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,5000
396, الرياض,   حي أحد ,جنوب شرقي,375,0,5,5,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,40000
397, الرياض,   حي الرمال ,جنوب غربي,230,0,4,4,2,1,1,0,0,0,0,0,0,1,0,0,1,0,1,40000
398, الرياض,   حي العليا ,شمال,450,25,4,4,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,115000
399, الرياض,   حي العارض ,جنوب,300,0,4,5,2,1,1,0,0,0,1,1,0,1,0,0,1,0,0,100000
400, الرياض,   حي التعاون ,جنوب,250,0,4,4,2,1,1,0,1,0,1,0,1,1,0,0,1,0,0,130000
401, الرياض,   حي المونسية ,جنوب,250,0,6,5,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,60000
402, الرياض,   حي اليرموك ,جنوب,400,7,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45000
403, الرياض,   حي اشبيلية ,جنوب,300,3,6,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,95000
404, الرياض,   حي العليا ,جنوب,520,23,5,5,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,95000
405, الرياض,   حي طويق ,جنوب,300,2,7,4,2,1,1,0,0,0,0,0,0,0,0,1,1,0,1,35000
406, الرياض,   حي العارض ,جنوب,225,0,5,5,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,130000
407, الرياض,   حي النرجس ,شرق,250,0,3,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,85000
408, الرياض,   حي النرجس ,شرق,270,0,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,100000
409, الرياض,   حي السويدي الغربي ,غرب,400,19,4,5,2,1,1,0,1,0,1,0,1,1,0,0,1,0,0,80000
410, الرياض,   حي غرناطة ,شرق,312,20,5,5,3,1,1,0,1,0,1,0,0,1,0,1,1,0,1,60000
412, الرياض,   حي القادسية ,شرق,250,0,6,4,3,0,1,0,1,0,0,0,0,0,0,1,1,0,1,55000
413, الرياض,   حي النرجس ,شمال غربي,300,0,7,5,3,1,1,1,1,1,1,1,0,1,0,0,1,0,0,90000
414, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
415, الرياض,   حي المونسية ,شرق,300,3,7,5,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,58000
416, الرياض,   حي الرمال ,شمال شرقي,388,0,5,4,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,55000
419, الرياض,   حي الملقا ,جنوب,375,3,4,4,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
420, الرياض,   حي الرمال ,شرق,300,0,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,43000
421, الرياض,   حي القيروان ,غرب,200,5,4,5,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,80000
422, الرياض,   حي الرائد ,غرب,298,15,3,5,3,1,1,1,1,0,1,0,0,1,0,1,1,0,0,120000
423, الرياض,   حي ظهرة لبن ,شرق,375,0,7,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,1,60000
424, الرياض,   حي اليرموك ,شمال,300,0,5,4,2,1,0,0,1,0,1,1,0,1,0,1,1,0,1,70000
425, الرياض,   حي ظهرة لبن ,جنوب,200,0,5,5,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,40000
426, الرياض,   حي ام الحمام الغربي ,شرق,300,23,5,4,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,48000
427, الرياض,   حي ام الحمام الغربي ,شمال شرقي,200,10,6,4,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,50000
428, الرياض,   حي الرمال ,شمال,300,3,3,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,40000
429, الرياض,   حي القيروان ,شمال,300,0,4,5,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,100000
430, الرياض,   حي مطار الملك خالد الدولي ,3 شوارع,300,0,4,5,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,100000
431, الرياض,   حي القادسية ,شمال شرقي,350,0,4,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,1,50000
432, الرياض,   حي قرطبة ,شرق,140,3,5,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,70000
433, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
434, الرياض,   حي الصفا ,شرق,300,0,1,4,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,80000
435, الرياض,   حي المرسلات ,شمال,450,12,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,125000
436, الرياض,   حي العليا ,جنوب شرقي,300,15,4,3,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,120000
437, الرياض,   حي القادسية ,غرب,300,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,55000
438, الرياض,   حي العليا ,غرب,350,4,4,4,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,90000
439, الرياض,   حي الواحة ,شرق,500,30,5,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,100000
440, الرياض,   حي السليمانية ,شمال,185,25,2,3,2,1,1,0,0,0,1,0,1,1,0,0,1,0,0,85000
441, الرياض,   حي بدر ,شمال,300,15,7,5,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,40000
442, الرياض,   حي الرمال ,جنوب,345,0,7,5,3,1,1,0,1,0,0,0,0,1,0,0,1,0,1,50000
445, الرياض,   حي القيروان ,غرب,200,5,4,5,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,75000
446, الرياض,   حي الرمال ,شمال,400,0,5,4,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000
447, الرياض,   حي ظهرة لبن ,غرب,450,0,5,5,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,85000
448, الرياض,   حي بدر ,جنوب,400,0,7,5,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,38000
449, الرياض,   حي الملك فهد ,شرق,450,23,5,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,90000
450, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
451, الرياض,   حي طويق ,جنوب شرقي,400,36,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000
452, الرياض,   حي النظيم ,غرب,400,0,4,4,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,40000
453, الرياض,   حي بدر ,جنوب,344,0,4,4,2,1,1,0,1,0,0,0,0,1,0,0,1,0,1,35000
454, الرياض,   حي النزهة ,غرب,375,12,4,5,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,130000
455, الرياض,   حي الرمال ,جنوب شرقي,300,0,4,4,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,40000
456, الرياض,   حي الرمال ,جنوب غربي,260,0,7,5,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,43000
457, الرياض,   حي الملقا ,شمال شرقي,200,0,4,4,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,120000
458, الرياض,   حي اشبيلية ,شمال,370,10,5,5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,50000
459, الرياض,   حي السعادة ,شمال,420,0,5,5,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,60000
460, الرياض,   حي طويق ,غرب,420,0,3,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,35000
461, الرياض,   حي الملقا ,جنوب,400,0,7,5,3,1,1,1,1,0,1,0,0,1,0,0,1,1,0,120000
462, الرياض,   حي العارض ,غرب,337,0,4,5,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,80000
463, الرياض,   حي القيروان ,شمال شرقي,400,0,4,5,2,0,1,1,1,0,0,1,0,1,0,0,1,0,0,140000
464, الرياض,   حي الحزم ,شرق,300,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,1,0,1,30000
465, الرياض,   حي السويدي ,غرب,500,35,7,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,45000
466, الرياض,   حي العارض ,شرق,375,2,3,4,3,1,1,1,1,0,1,0,0,0,0,0,1,0,0,83000
467, الرياض,   حي طويق ,شرق,300,3,4,5,2,1,1,0,0,0,1,1,1,1,0,1,1,0,1,38000
468, الرياض,   حي الرحمانية ,جنوب,396,7,6,5,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,145000
469, الرياض,   حي الوادي ,شرق,300,15,6,3,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,130000
470, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
471, الرياض,   حي السليمانية ,3 شوارع,300,16,3,5,2,1,0,0,1,0,0,1,1,1,0,0,1,0,0,65000
472, الرياض,   حي الرمال ,شرق,375,0,5,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,48000
473, الرياض,   حي ظهرة لبن ,غرب,520,0,6,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,50000
475, الرياض,   حي العارض ,غرب,312,0,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,100000
477, الرياض,   حي ديراب ,جنوب شرقي,375,0,5,5,2,1,1,1,0,0,0,1,0,1,0,0,0,0,1,50000
478, الرياض,   حي الملقا ,4 شوارع,300,3,4,4,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,140000
479, الرياض,   حي المونسية ,شرق,388,0,6,4,3,0,1,1,0,0,0,0,1,1,0,1,1,0,1,70000
480, الرياض,   حي العريجاء الغربية ,غرب,200,5,5,4,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,35000
481, الرياض,   حي اشبيلية ,غرب,250,0,5,3,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,58000
482, الرياض,   حي الرمال ,شرق,300,0,5,4,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,46000
483, الرياض,   حي العريجاء الوسطى ,شرق,400,35,5,5,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,100000
484, الرياض,   حي طويق ,جنوب,300,5,5,5,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,30000
486, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
488, الرياض,   حي السليمانية ,شرق,420,17,6,5,3,1,1,1,1,0,0,1,0,1,0,0,1,1,1,150000
489, الرياض,   حي المونسية ,شمال,360,2,4,4,2,0,1,1,1,0,0,1,0,1,0,0,1,0,0,65000
490, الرياض,   حي المونسية ,جنوب,323,3,4,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,0,80000
491, الرياض,   حي الرمال ,جنوب شرقي,300,0,4,5,2,1,1,0,1,0,1,1,0,1,0,0,1,0,0,4500
492, الرياض,   حي المونسية ,شمال,350,2,5,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,65000
493, الرياض,   حي المونسية ,شرق,313,2,4,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,0,70000
494, الرياض,   حي الرمال ,غرب,380,3,3,4,2,1,1,0,1,0,0,1,0,0,0,0,1,0,0,40000
495, الرياض,   حي العارض ,جنوب غربي,260,0,4,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,150000
497, الرياض,   حي النرجس ,غرب,280,0,3,4,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,95000
498, الرياض,   حي ظهرة لبن ,شرق,200,6,5,5,3,1,1,0,1,0,1,0,0,1,0,1,0,0,0,35000
501, الرياض,   حي الرمال ,شمال,260,0,6,5,3,1,1,0,1,0,0,0,0,1,0,0,1,0,0,50400
502, الرياض,   حي العليا ,شرق,300,13,4,5,2,1,1,0,1,0,1,0,1,1,0,0,1,0,0,100000
503, الرياض,   حي الشرق ,شمال,300,4,4,5,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,40000
504, الرياض,   حي ظهرة لبن ,شرق,375,0,7,5,3,1,1,0,1,0,0,0,0,1,0,0,1,0,1,36000
505, الرياض,   حي العارض ,شمال,250,0,5,5,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,80000
506, الرياض,   حي طويق ,جنوب غربي,255,4,1,5,2,1,1,0,1,1,1,1,0,1,0,0,1,0,0,40000
507, الرياض,   حي طويق ,غرب,340,3,5,5,2,1,1,0,1,0,0,1,0,0,0,1,1,0,1,32000
